title,contents
속초 곰치국(물곰탕),"이미지 크게보기
속초 곰치국(물곰탕)
분류
음식 > >
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개요
곰치는 반전이 있는 생선이다. 생김새가 못난데다가 살이 흐물흐물해 과거에는 잡혀도 그냥 버렸다지만 지금은 없어서 못 먹는 동해안 최고의 별미가 됐다. 강원도 속초와 삼척 지역에서 주로 맛볼 수 있으며 물곰탕이라고도 부른다. 묵은지와 무  파 등을 넣고 얼큰하게 끓여내는 곰치국은 특히 애주가들에게 최고의 해장국으로 사랑받는다. 국물이 칼칼하면서도 시원해 숙취해소용으로 제격이다. 부드럽고 연한 살점은 입에서 살살 녹아내릴 정도다. 젓가락을 이용하면 살점이 모두 부스러지기 때문에 숟가락으로 떠먹어야 한다. 식당에 따라서는 묵은지 없이 맑게 끓여 내기도 한다. 사실 곰치는 꼼치를 일컫는 강원도 사투리로 표준어가 곰치인 생선이 따로 있다. 정식으로 하면 꼼치국이어야 하지만 식당 어디에서도 꼼치국 메뉴는 찾을 수 없다. 워낙 비슷한 생선들이 많고 일일이 구분하기 힘들다 보니 꼼치가 곰치로 굳어져버린 것이다. 음식에 얽힌 뒷이야기를 알고 먹어도  모르고 먹어도 맛있는 게 곰치국이다.
이용안내"
당케포구,"분류
자연 > 자연관광지 > 항구/포구
위치
제주특별자치도 서귀포시 표선면 민속해안로 566-1
출처원문보기
대한민국구석구석 원문보기
개요
올레 4코스 출발지점에 위치해 있는 당케포구는 제주에서 가장 넓은 면적의 백사장인 표선 해비치 해변에 있는 포구이다. 조선시대부터 어업과 무역이 이루어지면서 일제강점기 이후에는 포구에 마을이 형성되었으며  당케포구의 백사장에서 성산일출봉 방향으로 바라보면 표선해변과 당케마을이 보인다. 당케는 '당이 있는 케(경작지)'라는 의미인데 여기서 '당'은 '할망당'을 가리킨다. 포구 사아에 바다를 향해 나 있는 길의 끝에는 하얀 등대가 오롯이 자리하고 있다. 등대와 어우러진 바다 풍경과 간혹 드나드는 통통배가 멋진 풍광을 자아내며 제주도내 해돋이 명소로도 유명하다.
이용안내
문의및안내
064-740-6000
관련 홈페이지
https://www.visitjeju.net/kr/
당케포구 지도
당케포구
10km
© NAVER Corp.
일반
지형
위성
확대보기"
송곳봉 (울릉도  독도 국가지질공원),"이미지 크게보기
송곳봉 (울릉도  독도 국가지질공원)
분류
자연 > 자연관광지 > 산
위치
경상북도 울릉군 북면 현포리
출처원문보기
대한민국구석구석 원문보기
개요
송곳봉은 해발 430m의 큰 암벽으로  노인봉과 마찬가지로 마그마의 통로인 화도가 굳어서 생성된 바위이다  뾰족한 봉우리가 마치 송곳을 세워 놓은 것 같다 하여 붙여진 이름이다. 상대적으로 점성이 높은 조면암질 용암은 쉽게 흐르지 못하기 때문에 지표에 봉긋하게 올라와 용암돔을 만들었다. 이후 오랜 세월 동안 용암돔 상부와 주변을 감싸고 있던 집괴암 상부가 침식되어 현재와 같이 경사가 가파르고 뾰족한 형태를 갖게 된 것이다. 뒤편에는 옥황상제가 죄를 짓지 않고 살아가는 착한 사람을 하늘로 낚아 올리기 위해 뚫어 놓았다고 전해지는 8개의 구멍이 있는데  이는 차별침식에 의해 만들어졌다.
이용안내
문의및안내
울릉군청 환경위생과 054-790-6182
지질공원 탐방객센터 033-791-2113~4
관련 홈페이지
울릉군청 http://ulleung.go.kr/geo
송곳봉 (울릉도  독도 국가지질공원) 지도
송곳봉 (울릉도  독도 국가지질공원)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
산성계곡 생태공원,"이미지 크게보기
산성계곡 생태공원
분류
자연 > 자연관광지 > 자연생태관광지
위치
경북 영덕군 달산면 옥산리 515
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
수용인원
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
개요
산성계곡 생태공원은 팔각산 인근의 산성계곡과 옥계계곡이 만나는 지점에 조성되어 수려한 자연경관과 체험시설인 어드벤처 시설을 접목한 가족 모두가 함게 즐길 수 있는 공원으로 산성계곡 생태공원은 자연적으로 조성된 숲과 버려진 농지를 자연친화적으로 복원한 시설이다. 원내에서는 가벼운 산책을 하거나 어드벤처 시설을 이용해 다양한 체험을 즐길 수 있다. 산성계곡 생태공원에 설치한 네트어드벤처 시설은 안전장비를 착용하고 체험해야 하는 기존의 시설과는 달리 맨몸으로 체험할 수 있어 더더욱 다이나믹하게 즐길 수 있다는 것이 특징이다.
이용안내
이용시간
ㆍ공원 이용시간 없음
ㆍ어드벤처 운영시간
1회차: 09:30 ~ 10:30
2회차: 11:00 ~ 12:00
3회차: 13:00 ~ 14:00
4회차: 14:30 ~ 15:30
5회차: 16:00 ~ 17:00
※ 회차별 50명 제한
쉬는날
ㆍ공원 : 연중이용
ㆍ어드벤처 : 매주 월요일  추석  12월 1일부터 다음해 3월 31일까지  우천 시 휴장
주차시설
있음 (소형 기준 100대 주차 가능)
수용인원
어드벤처 : 회차별 50명
문의및안내
054-730-6182
관련 홈페이지
http://stay.yd.go.kr/adventure
상세정보
입 장 료
ㆍ 공원 이용요금 없음
ㆍ 어드벤처 이용요금 (1시간 기준)
어른(만 19세 이상) : 4 000원
청소년(만 13세 ~ 만 18세) : 3 000원
어린이(만 12세 이하) : 2 000원
※ 어드벤처 이용시 인터넷(http://stay.yd.go.kr/adventure) 사전예약 필수(이용 1시간 전까지)
이용가능시설
산성계곡 생태공원 어드벤처
산성계곡 생태공원 지도
산성계곡 생태공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
무장산,"이미지 크게보기
무장산
분류
자연 > 자연관광지 > 산
위치
경상북도 경주시 덕동길 665 (암곡동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
수용인원
문의및안내
상세정보
입 장 료
한국어 안내서비스
외국어 안내서비스
개요
문무왕이 삼국통일을 완성하고 병기와 투구를 묻었다고 전하는 산이 있다. 함월산과 토함산을 이웃으로 두고 있는 무장산이다. 보문관광단지에서 자동차로 15분가량 가면 무장산 등반로 초입인 암곡마을에 닿는다. 미나리가 유명한 농촌 마을인 이곳은 가을철이면 등산객들로 인산인해를 이룬다. 무장산 정상부의 넓은 초원에 조성된 억새군락을 보기 위한 인파다. 이 일대는 1980년대까지 목장이 있던 곳인데  목장이 문을 닫으면서 유휴지가 된 자리에 억새가 자생하면서 군락을 이루게 되었다. 아름다운 풍광이 입소문을 타면서 드라마 ‘선덕여왕’과 영화 ‘태극기 휘날리며’ 등의 배경이 되기도 하여 이름을 더욱더 알리게 됐다.

*본 저작물은 경주시에서 2021년 작성하여 공공누리 제2유형으로 개방한 ‘포토존이 있는 산(작성자:경주시)’을 이용하였으며 해당 저작물은 경주시 홈페이지(http://www.gyeongju.go.kr)에서 무료로 다운받으실 수 있습니다.
이용안내
이용시간
09:00-18:00(국립공원 탐방시간 준수)
주차시설
무장사지 제1공용주차장  제2공용주차장 이용
수용인원
제한없음
문의및안내
1330
상세정보
입 장 료
무료
한국어 안내서비스
등산로 안내판
외국어 안내서비스
등산로 안내판
무장산 지도
무장산
10km
© NAVER Corp.
일반
지형
위성
확대보기"
삼선암 (울릉도  독도 국가지질공원),"이미지 크게보기
삼선암 (울릉도  독도 국가지질공원)
분류
자연 > 자연관광지 > 자연생태관광지
위치
경상북도 울릉군 북면 천부리
출처원문보기
대한민국구석구석 원문보기
개요
삼선암은 울릉도의 아름다운 해양 절경을 자랑하는 곳으로 일선암  이선암  삼선암으로 이루어져 있다. 삼선암은 발달된 주상절리가 파도의 작용을 받아 떨어져나가면서 기둥의 시스택을 이루고 있으며 표면에는 풍화에 의해 벌집처럼 구멍이 생긴 지형인 타포니가 발달해 있다. 특히 이곳에는 울릉도의 빼어난 경치에 반한 세 선녀가 하늘로 돌아갈 시간을 놓쳐 옥황상제의 노여움을 사서 바위가 되었다는 이야기도 전해지고 있다. 특히 세 선녀 중 가장 늑장을 부린 막내선녀가 변한 일선암에는 풀조차 자라지 않는다고 한다. <출처 : 울릉도 독도 지질공원>
이용안내
문의및안내
울릉군청 환경위생과 054-790-6182
도동관광안내소 054-790-6454
관련 홈페이지
울릉군청 http://ulleung.go.kr/geo
삼선암 (울릉도  독도 국가지질공원) 지도
삼선암 (울릉도  독도 국가지질공원)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
취영루만두박물관,"이미지 크게보기
취영루만두박물관
분류
인문(문화/예술/역사) > 문화시설 > 박물관
위치
경기도 파주시 상골길 70 (맥금동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
체험프로그램
개요
취영루는 본래 중국 중원의 유명 인사들이 모이던 유서 깊은 누각의 이름에서 유래하였다. 한국에서는 중국인 창업자가 1945년에 서울시 중국 소공동 5번지에 물만두 전문 중화식당으로 시작하면서 만두 전문 기업으로 성장했다. 2005년에 파주 본사에 만두 역사를 볼 수 있는 만두박물관을 개관하고 2007년에 리뉴얼 하였다. 만두박물관과 함께 닥종이전시관  아트갤러리 등 볼거리가 있다.
이용안내
이용시간
09:00 ~ 18:00
쉬는날
일요일과 공휴일
주차시설
주차가능
애완동물가능여부
불가
문의및안내
031-943-1945
관련 홈페이지
http://cyr.co.kr/?page_id=8146
상세정보
체험프로그램
만두 만들기
취영루만두박물관 지도
취영루만두박물관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
폰박물관,"분류
인문(문화/예술/역사) > 문화시설 > 박물관
위치
경기도 여주시 강변유원지길 105 (연양동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용요금
이용시간
쉬는날
주차시설
주차요금
문의및안내
개요
모스 전신부터 최신 스마트폰까지 4천 점 이상의 통신 유물을 전시하고 있다. 통신의 역사를 정리하여 전시한 역사관  수출 및 CF등을 주제로 전시한 주제관  옛 추억을 되새길 수 있는 가족관의 3개 전시관으로 구성되어 있다.
이용안내
이용요금
성인 3 000원  청소년 2 500원  어린이 2 000원(65세 이상 6세 이하 무료)
이용시간
하절기(3~10월) 09:00 ~ 18:00 / 동절기(11~2월) 09:00 ~ 17:00
쉬는날
매주 월요일  1월 1일  설날  추석
주차시설
있음(일반 107대  대형 3대  장애인용 3대)
주차요금
2시간 무료  이후 2 000원
문의및안내
031-887-3548
폰박물관 지도
폰박물관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
박노수미술관,"이미지 크게보기
박노수미술관
분류
인문(문화/예술/역사) > 문화시설 > 미술관/화랑
위치
서울특별시 종로구 옥인1길 34 (옥인동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용요금
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
소장품현황
체험프로그램
개요
2013년 타계한 고 박노수 화백이 40여 년간 거주하던 가옥에 만들어진 박노수미술관은 서울시 1종 등록미술관으로 지정된 종로 구립 미술관이다. 박노수 화백의 기증작품과 컬렉션(고미술품  수석  고가구) 등 총 천여 점의 풍부한 예술품을 바탕으로 2013년 9월에 설립되었다. 품격 있는 소장품을 바탕으로 매해 기획전시를 개최하고 정원음악회  명사 초청 특강  어린이 예술교육프로그램 등을 기획하여 제공하고 있다.
건축물은 주로 한옥과 양옥이 섞인 현대적 건축양식으로 지어졌으며 1층은 온돌과 마루  2층은 마루방 구조이고  3개의 벽난로가 설치되어 있다. 현관은 벽돌 포치로 아늑한 느낌을 주며 지붕은 서까래를 노출한 박공지붕으로 되어 있어 장식적인 요소와 단순함이 어우러져 독특한 분위기를 자아내고 있다. 문화재적 가치를 인정받아 1991년에 서울시 문화재자료 제1호로 등록되었다.
이용안내
이용요금
어른 3 000원  청소년 1 800원  어린이 1 200원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용시간
화요일 ~ 일요일 10:00 ~ 18:00
쉬는날
월요일  1월1일  설날  추석
주차시설
주차불가
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
02-2148-4171
관련 홈페이지
https://www.jfac.or.kr/site/main/content/parkns01
상세정보
소장품현황
고미술품  수석  고가구
체험프로그램
정원음악회  명사초청 특강  어린이예술교육프로그램 등
박노수미술관 지도
박노수미술관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
목포 북항,"이미지 크게보기
목포 북항
분류
자연 > 자연관광지 > 항구/포구
위치
전라남도 목포시 죽교동 620-232
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
문의및안내
상세정보
입 장 료
주차요금
개요
목포항 구역 북부에 자리한 항만으로 수산물전용 항으로 개발 중이다. 이곳에 있는 선착장에서 비금도와 도초도로 가는 여객선을 이용할 수 있다. 목포에는 유달산과 다도해를 한눈에 볼 수 있는 목포 해상케이블카 승강장이 세 곳 있는데  그중 하나인 북항 승강장이 있다. 또한  목포의 노을 맛집으로 불리는 노을공원이 자리 잡고 있어 해 질 녘엔 북항을 찾는 이들이 많다. 항구 주변에 회센터를 비롯해 횟집들이 즐비해서 아름다운 노을을 바라보며 싱싱한 회를 맛볼 수도 있고  직접 낚시를 하기 위해 북항을 찾는 사람들도 많다.
이용안내
이용시간
상시 개방
쉬는날
연중무휴
주차시설
있음(공영주차장)
문의및안내
061-270-3513
상세정보
입 장 료
무료
주차요금
무료
목포 북항 지도
목포 북항
10km
© NAVER Corp.
일반
지형
위성
확대보기"
